series,date,division,desc_en,index
abs,2016/8/1,14,Manufacture of wearing apparel,98.419
abs,2016/9/1,14,Manufacture of wearing apparel,108.943
abs,2016/10/1,14,Manufacture of wearing apparel,118.607
abs,2016/11/1,14,Manufacture of wearing apparel,118.81
abs,2016/12/1,14,Manufacture of wearing apparel,122.24
abs,2017/1/1,14,Manufacture of wearing apparel,109.109
abs,2017/2/1,14,Manufacture of wearing apparel,106.74
abs,2017/3/1,14,Manufacture of wearing apparel,118.032
abs,2017/4/1,14,Manufacture of wearing apparel,115.3
abs,2017/5/1,14,Manufacture of wearing apparel,132.542
abs,2017/6/1,14,Manufacture of wearing apparel,117.876
abs,2017/7/1,14,Manufacture of wearing apparel,109.181
abs,2017/8/1,14,Manufacture of wearing apparel,111.793
abs,2017/9/1,14,Manufacture of wearing apparel,123.399
abs,2017/10/1,14,Manufacture of wearing apparel,135.151
abs,2017/11/1,14,Manufacture of wearing apparel,134.118
abs,2017/12/1,14,Manufacture of wearing apparel,137.259
abs,2018/1/1,14,Manufacture of wearing apparel,122.887
abs,2018/2/1,14,Manufacture of wearing apparel,117.668
abs,2018/3/1,14,Manufacture of wearing apparel,122.572
abs,2018/4/1,14,Manufacture of wearing apparel,120.996
abs,2018/5/1,14,Manufacture of wearing apparel,135.37
abs,2018/6/1,14,Manufacture of wearing apparel,127.525
abs,2018/7/1,14,Manufacture of wearing apparel,114.947
abs,2018/8/1,14,Manufacture of wearing apparel,116.017
abs,2018/9/1,14,Manufacture of wearing apparel,125.383
abs,2018/10/1,14,Manufacture of wearing apparel,138.038
abs,2018/11/1,14,Manufacture of wearing apparel,144.672
abs,2018/12/1,14,Manufacture of wearing apparel,145.7
abs,2019/1/1,14,Manufacture of wearing apparel,132.28
abs,2019/2/1,14,Manufacture of wearing apparel,123.045
abs,2019/3/1,14,Manufacture of wearing apparel,129.262
abs,2019/4/1,14,Manufacture of wearing apparel,127.13
abs,2019/5/1,14,Manufacture of wearing apparel,143.05
abs,2019/6/1,14,Manufacture of wearing apparel,134.338
abs,2019/7/1,14,Manufacture of wearing apparel,121.645
abs,2019/8/1,14,Manufacture of wearing apparel,124.026
abs,2019/9/1,14,Manufacture of wearing apparel,131.203
abs,2019/10/1,14,Manufacture of wearing apparel,149.117
abs,2019/11/1,14,Manufacture of wearing apparel,156.682
abs,2019/12/1,14,Manufacture of wearing apparel,153.356
abs,2020/1/1,14,Manufacture of wearing apparel,137.271
abs,2020/2/1,14,Manufacture of wearing apparel,131.798
abs,2020/3/1,14,Manufacture of wearing apparel,128.387
abs,2020/4/1,14,Manufacture of wearing apparel,24.984
abs,2020/5/1,14,Manufacture of wearing apparel,70.29
abs,2020/6/1,14,Manufacture of wearing apparel,130.972
abs,2020/7/1,14,Manufacture of wearing apparel,114.469
abs,2020/8/1,14,Manufacture of wearing apparel,115.194
abs,2020/9/1,14,Manufacture of wearing apparel,132.431
abs,2020/10/1,14,Manufacture of wearing apparel,148.741
abs,2020/11/1,14,Manufacture of wearing apparel,151.677
abs,2020/12/1,14,Manufacture of wearing apparel,154.293
abs,2021/1/1,14,Manufacture of wearing apparel,133.403
abs,2021/2/1,14,Manufacture of wearing apparel,128.404
abs,2021/3/1,14,Manufacture of wearing apparel,134.194
abs,2021/4/1,14,Manufacture of wearing apparel,102.349
abs,2021/5/1,14,Manufacture of wearing apparel,90.7
abs,2021/6/1,14,Manufacture of wearing apparel,90.308
abs,2021/7/1,14,Manufacture of wearing apparel,91.456
abs,2021/8/1,14,Manufacture of wearing apparel,108.257
abs,2021/9/1,14,Manufacture of wearing apparel,123.008
abs,2021/10/1,14,Manufacture of wearing apparel,148.436
abs,2021/11/1,14,Manufacture of wearing apparel,155.379
abs,2021/12/1,14,Manufacture of wearing apparel,157.429
abs,2022/1/1,14,Manufacture of wearing apparel,137.305
abs,2022/2/1,14,Manufacture of wearing apparel,132.901
abs,2022/3/1,14,Manufacture of wearing apparel,143.021
abs,2022/4/1,14,Manufacture of wearing apparel,109.382
abs,2022/5/1,14,Manufacture of wearing apparel,95.536
abs,2022/6/1,14,Manufacture of wearing apparel,96.459
abs,2022/7/1,14,Manufacture of wearing apparel,100.408
abs,2022/8/1,14,Manufacture of wearing apparel,110.969
abs,2022/9/1,14,Manufacture of wearing apparel,123.474
abs,2022/10/1,14,Manufacture of wearing apparel,136.437
abs,2022/11/1,14,Manufacture of wearing apparel,155.793
abs,2022/12/1,14,Manufacture of wearing apparel,152.953
abs,2023/1/1,14,Manufacture of wearing apparel,135.241
abs,2023/2/1,14,Manufacture of wearing apparel,140.204
abs,2023/3/1,14,Manufacture of wearing apparel,148.776
abs,2023/4/1,14,Manufacture of wearing apparel,115.314
abs,2023/5/1,14,Manufacture of wearing apparel,105.314
abs,2023/6/1,14,Manufacture of wearing apparel,109.104
abs,2023/7/1,14,Manufacture of wearing apparel,108.607
abs,2023/8/1,14,Manufacture of wearing apparel,115.35
abs,2023/9/1,14,Manufacture of wearing apparel,129.337
abs,2023/10/1,14,Manufacture of wearing apparel,144.906
abs,2023/11/1,14,Manufacture of wearing apparel,160.994
abs,2023/12/1,14,Manufacture of wearing apparel,149.582
abs,2024/1/1,14,Manufacture of wearing apparel,137.299
abs,2024/2/1,14,Manufacture of wearing apparel,130.826
abs,2024/3/1,14,Manufacture of wearing apparel,160.185
abs,2024/4/1,14,Manufacture of wearing apparel,120.253
abs,2024/5/1,14,Manufacture of wearing apparel,107.488
abs,2024/6/1,14,Manufacture of wearing apparel,107.927
abs,2024/7/1,14,Manufacture of wearing apparel,117.579
abs,2024/8/1,14,Manufacture of wearing apparel,120.703
abs,2024/9/1,14,Manufacture of wearing apparel,132.671
abs,2024/10/1,14,Manufacture of wearing apparel,147.242
abs,2024/11/1,14,Manufacture of wearing apparel,155.111
abs,2024/12/1,14,Manufacture of wearing apparel,146.732
abs,2025/1/1,14,Manufacture of wearing apparel,138.443
abs,2025/2/1,14,Manufacture of wearing apparel,137.451
growth_yoy,2016/1/1,14,Manufacture of wearing apparel,6.281
growth_yoy,2016/2/1,14,Manufacture of wearing apparel,8.887
growth_yoy,2016/3/1,14,Manufacture of wearing apparel,12.647
growth_yoy,2016/4/1,14,Manufacture of wearing apparel,6.458
growth_yoy,2016/5/1,14,Manufacture of wearing apparel,7.069
growth_yoy,2016/6/1,14,Manufacture of wearing apparel,15.928
growth_yoy,2016/7/1,14,Manufacture of wearing apparel,6.918
growth_yoy,2016/8/1,14,Manufacture of wearing apparel,10.437
growth_yoy,2016/9/1,14,Manufacture of wearing apparel,7.124
growth_yoy,2016/10/1,14,Manufacture of wearing apparel,4.664
growth_yoy,2016/11/1,14,Manufacture of wearing apparel,7.378
growth_yoy,2016/12/1,14,Manufacture of wearing apparel,7.28
growth_yoy,2017/1/1,14,Manufacture of wearing apparel,8.127
growth_yoy,2017/2/1,14,Manufacture of wearing apparel,9.784
growth_yoy,2017/3/1,14,Manufacture of wearing apparel,10.11
growth_yoy,2017/4/1,14,Manufacture of wearing apparel,8.243
growth_yoy,2017/5/1,14,Manufacture of wearing apparel,9.179
growth_yoy,2017/6/1,14,Manufacture of wearing apparel,13.813
growth_yoy,2017/7/1,14,Manufacture of wearing apparel,14.616
growth_yoy,2017/8/1,14,Manufacture of wearing apparel,13.589
growth_yoy,2017/9/1,14,Manufacture of wearing apparel,13.27
growth_yoy,2017/10/1,14,Manufacture of wearing apparel,13.949
growth_yoy,2017/11/1,14,Manufacture of wearing apparel,12.884
growth_yoy,2017/12/1,14,Manufacture of wearing apparel,12.287
growth_yoy,2018/1/1,14,Manufacture of wearing apparel,12.628
growth_yoy,2018/2/1,14,Manufacture of wearing apparel,10.238
growth_yoy,2018/3/1,14,Manufacture of wearing apparel,3.846
growth_yoy,2018/4/1,14,Manufacture of wearing apparel,4.94
growth_yoy,2018/5/1,14,Manufacture of wearing apparel,2.133
growth_yoy,2018/6/1,14,Manufacture of wearing apparel,8.186
growth_yoy,2018/7/1,14,Manufacture of wearing apparel,5.281
growth_yoy,2018/8/1,14,Manufacture of wearing apparel,3.779
growth_yoy,2018/9/1,14,Manufacture of wearing apparel,1.608
growth_yoy,2018/10/1,14,Manufacture of wearing apparel,2.136
growth_yoy,2018/11/1,14,Manufacture of wearing apparel,7.869
growth_yoy,2018/12/1,14,Manufacture of wearing apparel,6.15
growth_yoy,2019/1/1,14,Manufacture of wearing apparel,7.644
growth_yoy,2019/2/1,14,Manufacture of wearing apparel,4.569
growth_yoy,2019/3/1,14,Manufacture of wearing apparel,5.459
growth_yoy,2019/4/1,14,Manufacture of wearing apparel,5.07
growth_yoy,2019/5/1,14,Manufacture of wearing apparel,5.674
growth_yoy,2019/6/1,14,Manufacture of wearing apparel,5.342
growth_yoy,2019/7/1,14,Manufacture of wearing apparel,5.827
growth_yoy,2019/8/1,14,Manufacture of wearing apparel,6.904
growth_yoy,2019/9/1,14,Manufacture of wearing apparel,4.641
growth_yoy,2019/10/1,14,Manufacture of wearing apparel,8.026
growth_yoy,2019/11/1,14,Manufacture of wearing apparel,8.301
growth_yoy,2019/12/1,14,Manufacture of wearing apparel,5.254
growth_yoy,2020/1/1,14,Manufacture of wearing apparel,3.773
growth_yoy,2020/2/1,14,Manufacture of wearing apparel,7.114
growth_yoy,2020/3/1,14,Manufacture of wearing apparel,-0.678
growth_yoy,2020/4/1,14,Manufacture of wearing apparel,-80.348
growth_yoy,2020/5/1,14,Manufacture of wearing apparel,-50.864
growth_yoy,2020/6/1,14,Manufacture of wearing apparel,-2.505
growth_yoy,2020/7/1,14,Manufacture of wearing apparel,-5.899
growth_yoy,2020/8/1,14,Manufacture of wearing apparel,-7.121
growth_yoy,2020/9/1,14,Manufacture of wearing apparel,0.936
growth_yoy,2020/10/1,14,Manufacture of wearing apparel,-0.252
growth_yoy,2020/11/1,14,Manufacture of wearing apparel,-3.195
growth_yoy,2020/12/1,14,Manufacture of wearing apparel,0.611
growth_yoy,2021/1/1,14,Manufacture of wearing apparel,-2.818
growth_yoy,2021/2/1,14,Manufacture of wearing apparel,-2.575
growth_yoy,2021/3/1,14,Manufacture of wearing apparel,4.523
growth_yoy,2021/4/1,14,Manufacture of wearing apparel,309.656
growth_yoy,2021/5/1,14,Manufacture of wearing apparel,29.038
growth_yoy,2021/6/1,14,Manufacture of wearing apparel,-31.048
growth_yoy,2021/7/1,14,Manufacture of wearing apparel,-20.103
growth_yoy,2021/8/1,14,Manufacture of wearing apparel,-6.022
growth_yoy,2021/9/1,14,Manufacture of wearing apparel,-7.115
growth_yoy,2021/10/1,14,Manufacture of wearing apparel,-0.205
growth_yoy,2021/11/1,14,Manufacture of wearing apparel,2.441
growth_yoy,2021/12/1,14,Manufacture of wearing apparel,2.033
growth_yoy,2022/1/1,14,Manufacture of wearing apparel,2.925
growth_yoy,2022/2/1,14,Manufacture of wearing apparel,3.502
growth_yoy,2022/3/1,14,Manufacture of wearing apparel,6.578
growth_yoy,2022/4/1,14,Manufacture of wearing apparel,6.872
growth_yoy,2022/5/1,14,Manufacture of wearing apparel,5.332
growth_yoy,2022/6/1,14,Manufacture of wearing apparel,6.811
growth_yoy,2022/7/1,14,Manufacture of wearing apparel,9.788
growth_yoy,2022/8/1,14,Manufacture of wearing apparel,2.505
growth_yoy,2022/9/1,14,Manufacture of wearing apparel,0.379
growth_yoy,2022/10/1,14,Manufacture of wearing apparel,-8.084
growth_yoy,2022/11/1,14,Manufacture of wearing apparel,0.267
growth_yoy,2022/12/1,14,Manufacture of wearing apparel,-2.843
growth_yoy,2023/1/1,14,Manufacture of wearing apparel,-1.503
growth_yoy,2023/2/1,14,Manufacture of wearing apparel,5.495
growth_yoy,2023/3/1,14,Manufacture of wearing apparel,4.024
growth_yoy,2023/4/1,14,Manufacture of wearing apparel,5.423
growth_yoy,2023/5/1,14,Manufacture of wearing apparel,10.235
growth_yoy,2023/6/1,14,Manufacture of wearing apparel,13.11
growth_yoy,2023/7/1,14,Manufacture of wearing apparel,8.165
growth_yoy,2023/8/1,14,Manufacture of wearing apparel,3.948
growth_yoy,2023/9/1,14,Manufacture of wearing apparel,4.749
growth_yoy,2023/10/1,14,Manufacture of wearing apparel,6.207
growth_yoy,2023/11/1,14,Manufacture of wearing apparel,3.338
growth_yoy,2023/12/1,14,Manufacture of wearing apparel,-2.204
growth_yoy,2024/1/1,14,Manufacture of wearing apparel,1.522
growth_yoy,2024/2/1,14,Manufacture of wearing apparel,-6.689
growth_yoy,2024/3/1,14,Manufacture of wearing apparel,7.668
growth_yoy,2024/4/1,14,Manufacture of wearing apparel,4.283
growth_yoy,2024/5/1,14,Manufacture of wearing apparel,2.064
growth_yoy,2024/6/1,14,Manufacture of wearing apparel,-1.079
growth_yoy,2024/7/1,14,Manufacture of wearing apparel,8.261
growth_yoy,2024/8/1,14,Manufacture of wearing apparel,4.641
growth_yoy,2024/9/1,14,Manufacture of wearing apparel,2.577
growth_yoy,2024/10/1,14,Manufacture of wearing apparel,1.612
growth_yoy,2024/11/1,14,Manufacture of wearing apparel,-3.654
growth_yoy,2024/12/1,14,Manufacture of wearing apparel,-1.905
growth_yoy,2025/1/1,14,Manufacture of wearing apparel,0.833
growth_yoy,2025/2/1,14,Manufacture of wearing apparel,5.064
growth_mom,2015/2/1,14,Manufacture of wearing apparel,-5.953
growth_mom,2015/3/1,14,Manufacture of wearing apparel,6.571
growth_mom,2015/4/1,14,Manufacture of wearing apparel,5.147
growth_mom,2015/5/1,14,Manufacture of wearing apparel,13.318
growth_mom,2015/6/1,14,Manufacture of wearing apparel,-21.206
growth_mom,2015/7/1,14,Manufacture of wearing apparel,-0.274
growth_mom,2015/8/1,14,Manufacture of wearing apparel,0.026
growth_mom,2015/9/1,14,Manufacture of wearing apparel,14.116
growth_mom,2015/10/1,14,Manufacture of wearing apparel,11.43
growth_mom,2015/11/1,14,Manufacture of wearing apparel,-2.361
growth_mom,2015/12/1,14,Manufacture of wearing apparel,2.981
growth_mom,2016/1/1,14,Manufacture of wearing apparel,-11.441
growth_mom,2016/2/1,14,Manufacture of wearing apparel,-3.647
growth_mom,2016/3/1,14,Manufacture of wearing apparel,10.251
growth_mom,2016/4/1,14,Manufacture of wearing apparel,-0.63
growth_mom,2016/5/1,14,Manufacture of wearing apparel,13.969
growth_mom,2016/6/1,14,Manufacture of wearing apparel,-14.686
growth_mom,2016/7/1,14,Manufacture of wearing apparel,-8.025
growth_mom,2016/8/1,14,Manufacture of wearing apparel,3.318
growth_mom,2016/9/1,14,Manufacture of wearing apparel,10.693
growth_mom,2016/10/1,14,Manufacture of wearing apparel,8.871
growth_mom,2016/11/1,14,Manufacture of wearing apparel,0.171
growth_mom,2016/12/1,14,Manufacture of wearing apparel,2.887
growth_mom,2017/1/1,14,Manufacture of wearing apparel,-10.742
growth_mom,2017/2/1,14,Manufacture of wearing apparel,-2.171
growth_mom,2017/3/1,14,Manufacture of wearing apparel,10.579
growth_mom,2017/4/1,14,Manufacture of wearing apparel,-2.315
growth_mom,2017/5/1,14,Manufacture of wearing apparel,14.954
growth_mom,2017/6/1,14,Manufacture of wearing apparel,-11.066
growth_mom,2017/7/1,14,Manufacture of wearing apparel,-7.376
growth_mom,2017/8/1,14,Manufacture of wearing apparel,2.392
